127.0.0.1 - - [15/Mar/2016:16:08:01 +0900] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:23:40 +0900] "GET /webproject/day0315/03/building.jpg HTTP/1.1" 200 97439
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:23:41 +0900] "GET /webproject/day0315/03/Jellyfish.jpg HTTP/1.1" 200 15201
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:23:41 +0900] "GET /webproject/day0315/03/sea.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:26:06 +0900] "GET /webproject/day0315/03/sample5.html HTTP/1.1" 200 955
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:26:06 +0900] "GET /webproject/day0315/03/flower.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:33:21 +0900] "GET /webproject/day0315/03/sample6.html HTTP/1.1" 200 637
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:33:21 +0900] "GET /webproject/day0315/03/flower.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:34:08 +0900] "GET /webproject/day0315/03/sample7.html HTTP/1.1" 200 840
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:34:11 +0900] "GET /webproject/day0315/03/sea.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:38:24 +0900] "GET /webproject/day0315/03/sample8.html HTTP/1.1" 200 612
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:38:24 +0900] "GET /webproject/day0315/03/flower.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:38:26 +0900] "GET /webproject/day0315/03/sea.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:38:27 +0900] "GET /webproject/day0315/03/Jellyfish.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:38:28 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:38:33 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:43:03 +0900] "GET /webproject/day0315/03/sample9.html HTTP/1.1" 200 604
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:43:03 +0900] "GET /webproject/day0315/03/flower.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:43:06 +0900] "GET /webproject/day0315/03/sea.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:43:07 +0900] "GET /webproject/day0315/03/Jellyfish.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:43:08 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:43:09 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:43:13 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:43:13 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:43:45 +0900] "GET /webproject/day0315/03/sample10.html HTTP/1.1" 200 607
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:43:47 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:43:49 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:43:49 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:44:11 +0900] "GET /webproject/day0315/03/sample10.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:44:11 +0900] "GET /webproject/day0315/03/flower.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:44:12 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:44:13 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:44:13 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:44:13 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:44:13 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:44:13 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:44:14 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:44:14 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:44:19 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:44:38 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:44:43 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:44:46 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:44:46 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:44:49 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:44:59 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:45:03 +0900] "GET /webproject/day0315/03/ HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:45:23 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:45:39 +0900] "GET /webproject/day0315/03/sample10.html HTTP/1.1" 200 595
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:45:39 +0900] "GET /webproject/day0315/03/flower.jpg HTTP/1.1" 200 47082
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:45:40 +0900] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:45:43 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:45:47 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:45:48 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:47:01 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 200 97439
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:47:31 +0900] "GET /webproject/day0315/03/sample12.html HTTP/1.1" 200 387
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:56:38 +0900] "GET /webproject/day0315/03/sample13.html HTTP/1.1" 200 576
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:56:38 +0900] "GET /webproject/day0315/03/flower.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:56:42 +0900] "GET /webproject/day0315/03/sea.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:56:44 +0900] "GET /webproject/day0315/03/Jellyfish.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:56:45 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:57:11 +0900] "GET /webproject/day0315/03/sample14.html HTTP/1.1" 200 660
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:57:13 +0900] "GET /webproject/day0315/03/building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:57:16 +0900] "GET /webproject/day0315/03/building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:57:21 +0900] "GET /webproject/day0315/03/building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:57:22 +0900] "GET /webproject/day0315/03/building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:57:22 +0900] "GET /webproject/day0315/03/building.jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:57:31 +0900] "GET /webproject/day0315/03/sample14.html HTTP/1.1" 200 646
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:57:31 +0900] "GET /webproject/day0315/03/flower.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:58:46 +0900] "GET /webproject/day0315/03/sample15.html HTTP/1.1" 200 681
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:58:49 +0900] "GET /webproject/day0315/03/jellyfish.jpg HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:58:50 +0900] "GET /webproject/day0315/03/jellyfish.jpg HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:58:51 +0900] "GET /webproject/day0315/03/jellyfish.jpg HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:58:51 +0900] "GET /webproject/day0315/03/jellyfish.jpg HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:59:11 +0900] "GET /webproject/day0315/03/sample15.html HTTP/1.1" 200 664
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:59:11 +0900] "GET /webproject/day0315/03/flower.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2016:19:59:17 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2016:20:01:26 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2016:20:03:15 +0900] "GET /webproject/day0315/03/sample15.html HTTP/1.1" 200 814
0:0:0:0:0:0:0:1 - - [15/Mar/2016:20:03:15 +0900] "GET /webproject/day0315/03/flower.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2016:20:03:17 +0900] "GET /webproject/day0315/03/sample15.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2016:20:03:17 +0900] "GET /webproject/day0315/03/flower.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2016:20:03:17 +0900] "GET /webproject/day0315/03/sample15.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2016:20:03:36 +0900] "GET /webproject/day0315/03/sample15.html HTTP/1.1" 200 814
0:0:0:0:0:0:0:1 - - [15/Mar/2016:20:03:36 +0900] "GET /webproject/day0315/03/flower.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2016:20:03:40 +0900] "GET /webproject/day0315/03/sea.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2016:20:04:10 +0900] "GET /webproject/day0315/03/sample15.html HTTP/1.1" 200 688
0:0:0:0:0:0:0:1 - - [15/Mar/2016:20:04:10 +0900] "GET /webproject/day0315/03/flower.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2016:20:04:13 +0900] "GET /webproject/day0315/03/Jellyfish.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2016:20:05:07 +0900] "GET /webproject/day0315/03/sample15.html HTTP/1.1" 200 703
0:0:0:0:0:0:0:1 - - [15/Mar/2016:20:05:07 +0900] "GET /webproject/day0315/03/flower.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2016:20:05:21 +0900] "GET /webproject/day0315/03/sample15.html HTTP/1.1" 200 673
0:0:0:0:0:0:0:1 - - [15/Mar/2016:20:05:21 +0900] "GET /webproject/day0315/03/flower.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2016:20:05:23 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2016:20:05:38 +0900] "GET /webproject/day0315/03/sample16.html HTTP/1.1" 200 697
0:0:0:0:0:0:0:1 - - [15/Mar/2016:20:05:42 +0900] "GET /webproject/day0315/03/jellyfish.jpg HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [15/Mar/2016:20:05:43 +0900] "GET /webproject/day0315/03/jellyfish.jpg HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [15/Mar/2016:20:05:44 +0900] "GET /webproject/day0315/03/jellyfish.jpg HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [15/Mar/2016:20:05:44 +0900] "GET /webproject/day0315/03/jellyfish.jpg HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [15/Mar/2016:20:08:35 +0900] "GET /webproject/day0315/03/Building.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Mar/2016:20:09:22 +0900] "GET /webproject/day0315/03/sample16.html HTTP/1.1" 200 675
